"word","in documents","total"
"nisam",1.0,2.0
"nisam_sumnjao",1.0,2.0
"nisi",1.0,1.0
"nisi_beli",1.0,1.0
"nismo",1.0,1.0
"nismo_hteli",1.0,1.0
"nisu",1.0,1.0
"nisu_postojale",1.0,1.0
"ni?ega",1.0,1.0
"ni?ega_ne",1.0,1.0
"ništa",1.0,4.0
"ništa_da",1.0,1.0
"ništa_o",1.0,2.0
"ništa_potrebna",1.0,1.0
"njega",1.0,4.0
"njega_balkan",1.0,2.0
"njega_do?i",1.0,1.0
"njega_vode",1.0,1.0
"njegov",1.0,2.0
"njegov_kartel",1.0,1.0
"njegov_protivnik",1.0,1.0
"njegova",1.0,2.0
"njegova_politicka",1.0,1.0
"njegova_politi?ka",1.0,1.0
"njegove",1.0,1.0
"njegove_politike",1.0,1.0
"njegovi",1.0,2.0
"njegovi_saradnici",1.0,1.0
"njegovi_šakali",1.0,1.0
"njemu",1.0,1.0
"njemu_veruju",1.0,1.0
"njihova",1.0,2.0
"njihova_demagogija",1.0,1.0
"njihova_vrata",1.0,1.0
"njima",1.0,2.0
"njima_balkan",1.0,1.0
"njima_ima",1.0,1.0
"njujork",1.0,1.0
"njujork_zak",1.0,1.0
"njujorka",1.0,1.0
"njujorka_zak",1.0,1.0
"nlo_bernard",1.0,1.0
"nlo_intervju",1.0,1.0
"nocna",1.0,1.0
"nocna_mora",1.0,1.0
"nogo",1.0,7.0
"nogo_aleksandar",1.0,1.0
"nogo_dveri",1.0,1.0
"nogo_intervju",1.0,1.0
"nogo_najnovije",1.0,1.0
"nogo_sr?an",1.0,1.0
"nogo_vucic",1.0,1.0
"nogo_?????",1.0,1.0
"nokaut",1.0,1.0
"nokaut_dokumentarne",1.0,1.0
"nositi",1.0,3.0
"nositi_cevape",1.0,2.0
"nositi_?evape",1.0,1.0
"nova",1.0,11.0
"nova_srbija",1.0,4.0
"nova_srpska",1.0,6.0
"nova_stranka",1.0,1.0
"novak",1.0,11.0
"novak_donjeck",1.0,1.0
"novak_intervju",1.0,1.0
"novak_kapetan",1.0,1.0
"novak_molim",1.0,2.0
"novak_new",1.0,1.0
"novak_njujork",1.0,1.0
"novak_novorusija",1.0,1.0
"novak_o",1.0,1.0
"novak_srbin",1.0,1.0
"novak_???",1.0,1.0
"novakovi?",1.0,3.0
"novakovi?_ekumenisti",1.0,1.0
"novakovi?_otac",1.0,1.0
"novakovi?_??????",1.0,1.0
"nove",1.0,1.0
"nove_kulture",1.0,1.0
"novi",1.0,10.0
"novi_beograd",1.0,3.0
"novi_dos",1.0,1.0
"novi_pazar",1.0,2.0
"novi_primitivizam",1.0,1.0
"novi_rat",1.0,1.0
"novi_svetski",1.0,2.0
"novica",1.0,9.0
"novica_stevanovic",1.0,7.0
"novica_stevanovi?",1.0,2.0
"novih",1.0,3.0
"novih_bolesti",1.0,1.0
"novih_krvavih",1.0,1.0
"novih_ratnih",1.0,1.0
"novinar",1.0,7.0
"novinar_dragan",1.0,3.0
"novinar_goran",1.0,1.0
"novinar_intervju",1.0,1.0
"novinar_vanja",1.0,1.0
"novinar_vuk",1.0,1.0
"novinare",1.0,1.0
"novinare_i",1.0,1.0
"novinari",1.0,1.0
"novinari_teško",1.0,1.0
"novkovic",1.0,2.0
"novkovic_zak",1.0,2.0
"novo",1.0,3.0
"novo_biljana",1.0,1.0
"novo_sanda",1.0,2.0
"novog",1.0,15.0
"novog_rata",1.0,13.0
"novog_sada",1.0,2.0
"novorusija",1.0,6.0
"novorusija_dejan",1.0,1.0
"novorusija_radomir",1.0,4.0
"novorusija_zak",1.0,1.0
"novorusije",1.0,1.0
"novorusije_balkan",1.0,1.0
"no?na",1.0,1.0
"no?na_mora",1.0,1.0
"nspm",1.0,3.0
"nspm_djordje",1.0,3.0
"nuklearni",1.0,1.0
"nuklearni_rat",1.0,1.0
"n?zar",1.0,3.0
"n?zar_husein",1.0,3.0
"o_cetnicima",1.0,4.0
"o_djindjicu",1.0,6.0
"o_drazi",1.0,4.0
"o_ekonomiji",1.0,2.0
"o_igranju",1.0,1.0
"o_izborima",1.0,4.0
"o_izdaji",1.0,1.0
"o_ljoticu",1.0,1.0
"o_navodnim",1.0,1.0
"o_našim",1.0,1.0
"o_nedicu",1.0,1.0
"o_partizanima",1.0,4.0
"o_patrijarhatu",1.0,2.0
"o_pinku",1.0,1.0
"o_politicarima",1.0,1.0
"o_politici",1.0,1.0
"o_pravoj",1.0,1.0
"o_ratu",1.0,6.0
"o_sandi",1.0,2.0
"o_seselju",1.0,1.0
"o_sportu",1.0,4.0
"o_srebrenici",1.0,1.0
"o_titu",1.0,11.0
"o_tome",1.0,2.0
"o_ubistvu",1.0,5.0
"o_vucicu",1.0,37.0
"obavezna",1.0,1.0
"obavezna_za",1.0,1.0
"obe_strane",1.0,1.0
"obilazim",1.0,1.0
"obilazim_svet",1.0,1.0
"obi?an",1.0,2.0
"obi?an_ološ",1.0,1.0
"obi?an_politi?ki",1.0,1.0
"obi?ne",1.0,2.0
"obi?ne_bitange",1.0,1.0
"obi?ne_neznalice",1.0,1.0
"obmane",1.0,1.0
"obmane_vu?i?evog",1.0,1.0
"obnova",1.0,1.0
"obnova_beli",1.0,1.0
"obnovi",1.0,1.0
"obnovi_dušanovo",1.0,1.0
"obojene",1.0,1.0
"obojene_revolucije",1.0,1.0
"obolelih",1.0,1.0
"obolelih_od",1.0,1.0
"obožavaju",1.0,1.0
"obožavaju_balkan",1.0,1.0
"obožavanja",1.0,1.0
"obožavanja_?avola",1.0,1.0
"obradovic",1.0,56.0
"obradovic_balkan",1.0,3.0
"obradovic_bosko",1.0,5.0
"obradovic_boško",1.0,1.0
"obradovic_cekamo",1.0,2.0
"obradovic_cilj",1.0,4.0
"obradovic_dveri",1.0,1.0
"obradovic_ekonomski",1.0,1.0
"obradovic_insajder",1.0,2.0
"obradovic_intervju",1.0,7.0
"obradovic_najnovije",1.0,4.0
"obradovic_obraz",1.0,2.0
"obradovic_otacastveni",1.0,2.0
"obradovic_protiv",1.0,1.0
"obradovic_referendum",1.0,4.0
"obradovic_republika",1.0,4.0
"obradovic_sreca",1.0,1.0
"obradovic_srpski",1.0,5.0
"obradovic_velja",1.0,4.0
"obradovic_vucic",1.0,1.0
"obradovic_??????",1.0,2.0
"obradovi?",1.0,17.0
"obradovi?_borimo",1.0,1.0
"obradovi?_cilj",1.0,1.0
"obradovi?_lažne",1.0,1.0
"obradovi?_mladen",1.0,2.0
"obradovi?_moramo",1.0,1.0
"obradovi?_politi?ka",1.0,1.0
"obradovi?_vu?i?",1.0,2.0
"obradovi?_zbog",1.0,1.0
"obradovi?_?????",1.0,7.0
"obrat",1.0,2.0
"obrat_???????????",1.0,2.0
"obraz",1.0,4.0
"obraz_mladen",1.0,4.0
"oca_vojislava",1.0,1.0
"oca_???????",1.0,1.0
"od_belog",1.0,1.0
"od_bu?enja",1.0,1.0
"od_cele",1.0,1.0
"od_drevnog",1.0,1.0
"od_eskalacije",1.0,1.0
"od_godine",1.0,1.0
"od_karata",1.0,1.0
"od_komunista",1.0,1.0
"od_milijarde",1.0,1.0
"od_najstarijih",1.0,1.0
"od_najve?ih",1.0,2.0
"od_naprednjaka",1.0,1.0
"od_naroda",1.0,3.0
"od_nauke",1.0,1.0
"od_našeg",1.0,1.0
"od_njega",1.0,1.0
"od_održavanja",1.0,1.0
"od_patkice",1.0,1.0
"od_pikasovog",1.0,1.0
"od_poslednjih",1.0,1.0
"od_srba",1.0,1.0
"od_srbije",1.0,1.0
"od_starleta",1.0,1.0
"od_straha",1.0,1.0
"od_strane",1.0,1.0
"od_teroristi?kih",1.0,1.0
"od_tumora",1.0,1.0
"od_tv",1.0,1.0
"od_vakcina",1.0,2.0
"od_vu?i?a",1.0,1.0
"odavno",1.0,2.0
"odavno_porobljen",1.0,1.0
"odavno_pripremaju",1.0,1.0
"odbaci",1.0,1.0
"odbaci_crkva",1.0,1.0
"odgovarati",1.0,1.0
"odgovarati_pred",1.0,1.0
"odlaze",1.0,1.0
"odlaze_iz",1.0,1.0
"odluke",1.0,1.0
"odluke_balkan",1.0,1.0
"odlu?i",1.0,1.0
"odlu?i_da",1.0,1.0
"odlu?uju",1.0,1.0
"odlu?uju_o",1.0,1.0
"odnose",1.0,1.0
"odnose_sa",1.0,1.0
"odrasla",1.0,1.0
"odrasla_na",1.0,1.0
"odrastao",1.0,3.0
"odrastao_sam",1.0,3.0
"odre?i",1.0,1.0
"odre?i_kosova",1.0,1.0
"odri?u",1.0,1.0
"odri?u_srpskog",1.0,1.0
"održavanja",1.0,1.0
"održavanja_parade",1.0,1.0
"oduvek",1.0,4.0
"oduvek_bila",1.0,1.0
"oduvek_kontrolisali",1.0,1.0
"oduvek_sam",1.0,2.0
"odvede",1.0,1.0
"odvede_srbiju",1.0,1.0
"of_kosovo",1.0,1.0
"official",1.0,1.0
"official_video",1.0,1.0
"ogledalo",1.0,1.0
"ogledalo_intervju",1.0,1.0
"ognjišta",1.0,1.0
"ognjišta_balkan",1.0,1.0
"ogromnih",1.0,1.0
"ogromnih_ratnih",1.0,1.0
"oko_njega",1.0,2.0
"oktobar",1.0,22.0
"oktobar_dzo",1.0,2.0
"oktobar_general",1.0,1.0
"oktobar_i",1.0,2.0
"oktobar_mila",1.0,1.0
"oktobar_milan",1.0,1.0
"oktobar_prof",1.0,3.0
"oktobar_sam",1.0,1.0
"oktobar_slobodan",1.0,2.0
"oktobar_velja",1.0,8.0
"oktobar_??????",1.0,1.0
"oktobra",1.0,2.0
"oktobra_balkan",1.0,2.0
"okupatora",1.0,1.0
"okupatora_balkan",1.0,1.0
"okupiraju",1.0,1.0
"okupiraju_narode",1.0,1.0
"okupirali",1.0,1.0
"okupirali_celo",1.0,1.0
"okupiran",1.0,3.0
"okupiran_balkan",1.0,1.0
"okupiran_i",1.0,1.0
"okupiran_intervju",1.0,1.0
"okupirana",1.0,8.0
"okupirana_a",1.0,1.0
"okupirana_drzava",1.0,2.0
"okupirana_država",1.0,3.0
"okupirana_jer",1.0,1.0
"okupirana_miroljub",1.0,1.0
"okupirane",1.0,1.0
"okupirane_od",1.0,1.0
"okupiti",1.0,1.0
"okupiti_uz",1.0,1.0
"oligarhija",1.0,1.0
"oligarhija_okupiraju",1.0,1.0
"olimpijske",1.0,3.0
"olimpijske_igre",1.0,3.0
"olivera",1.0,4.0
"olivera_ivanovi?a",1.0,4.0
"olja",1.0,3.0
"olja_beckovic",1.0,3.0
"olos",1.0,3.0
"olos_vucic",1.0,3.0
"ološ",1.0,2.0
"ološ_balkan",1.0,2.0
"ološi",1.0,1.0
"ološi_na",1.0,1.0
"oluja",1.0,1.0
"oluja_ljuban",1.0,1.0
"omladine",1.0,1.0
"omladine_jugoslavije",1.0,1.0
"on_intervju",1.0,2.0
"on_politi?ka",1.0,1.0
"on_sam",1.0,1.0
"onda",1.0,1.0
"onda_je",1.0,1.0
"onima",1.0,1.0
"onima_koji",1.0,1.0
"opasan",1.0,1.0
"opasan_i",1.0,1.0
"opasne",1.0,1.0
"opasne_jer",1.0,1.0
"opasnije",1.0,1.0
"opasnije_nego",1.0,1.0
"opasnim",1.0,1.0
"opasnim_vremenima",1.0,1.0
"opasnost",1.0,5.0
"opasnost_i",1.0,1.0
"opasnost_od",1.0,3.0
"opasnost_za",1.0,1.0
"operacije",1.0,1.0
"operacije_iz",1.0,1.0
"operskalski",1.0,2.0
"operskalski_mihael",1.0,1.0
"operskalski_tajne",1.0,1.0
"opet",1.0,2.0
"opet_bude",1.0,1.0
"opet_isto",1.0,1.0
"oplja?kala",1.0,1.0
"oplja?kala_više",1.0,1.0
"oplja?kale",1.0,1.0
"oplja?kale_celu",1.0,1.0
"oplja?kali",1.0,1.0
"oplja?kali_državu",1.0,1.0
"opozicija",1.0,11.0
"opozicija_marin",1.0,1.0
"opozicija_mila",1.0,1.0
"opozicija_mora",1.0,3.0
"opozicija_strahuju",1.0,1.0
"opozicija_tek",1.0,1.0
"opozicija_treba",1.0,1.0
"opozicija_zeli",1.0,2.0
"opozicija_želi",1.0,1.0
"opozicije",1.0,1.0
"opozicije_i",1.0,1.0
"opoziciji",1.0,2.0
"opoziciji_na",1.0,1.0
"opoziciji_vucic",1.0,1.0
"opoziciju",1.0,4.0
"opoziciju_balkan",1.0,2.0
"opoziciju_i",1.0,2.0
"opperskalski",1.0,4.0
"opperskalski_intervju",1.0,1.0
"opperskalski_michael",1.0,1.0
"opperskalski_tajne",1.0,2.0
"oprostiti",1.0,2.0
"oprostiti_onima",1.0,1.0
"oprostiti_plja?ku",1.0,1.0
"opsednuti",1.0,1.0
"opsednuti_demonima",1.0,1.0
"opstaju",1.0,1.0
"opstaju_mnogi",1.0,1.0
"opstane",1.0,1.0
"opstane_dokumentarne",1.0,1.0
"optimizmom",1.0,1.0
"optimizmom_pobedio",1.0,1.0
"organizuju",1.0,2.0
"organizuju_satanisti?ke",1.0,1.0
"organizuju_teroristi?ke",1.0,1.0
"organska",1.0,1.0
"organska_hrana",1.0,1.0
"oric",1.0,1.0
"oric_alija",1.0,1.0
"orlovi",1.0,3.0
"orlovi_dragoslav",1.0,2.0
"orlovi_?????",1.0,1.0
"oruzje",1.0,9.0
"oruzje_teslino",1.0,4.0
"oruzje_velimir",1.0,4.0
"oruzje_??????",1.0,1.0
"oružje",1.0,7.0
"oružje_koje",1.0,1.0
"oružje_na",1.0,1.0
"oružje_nalazi",1.0,1.0
"oružje_velimir",1.0,4.0
"ose_zute",1.0,2.0
"ose_žute",1.0,2.0
"ose_????",1.0,2.0
"ose?a",1.0,1.0
"ose?a_miris",1.0,1.0
"ose?aju",1.0,1.0
"ose?aju_u",1.0,1.0
"oslobadjanje",1.0,1.0
"oslobadjanje_evrope",1.0,1.0
"oslobodi",1.0,1.0
"oslobodi_od",1.0,1.0
"oslobodicemo",1.0,1.0
"oslobodicemo_kosovo",1.0,1.0
"osloboditi",1.0,2.0
"osloboditi_kosovo",1.0,2.0
"oslobo?enje",1.0,1.0
"oslobo?enje_i",1.0,1.0
"osnovni",1.0,1.0
"osnovni_mit",1.0,1.0
"ostala",1.0,2.0
"ostala_duzna",1.0,1.0
"ostala_intervju",1.0,1.0
"ostali",1.0,1.0
"ostali_još",1.0,1.0
"ostati",1.0,6.0
"ostati_ako",1.0,2.0
"ostati_azilanti",1.0,2.0
"ostati_misterija",1.0,1.0
"ostati_u",1.0,1.0
"ostrog",1.0,1.0
"ostrog_monah",1.0,1.0
"osumnjiceni",1.0,1.0
"osumnjiceni_intervju",1.0,1.0
"osu?ujemo",1.0,1.0
"osu?ujemo_i",1.0,1.0
"osvoji",1.0,1.0
"osvoji_zlatnu",1.0,1.0
"otac",1.0,2.0
"otac_maksim",1.0,2.0
"otacastveni",1.0,2.0
"otacastveni_pokret",1.0,2.0
"otadzbinski",1.0,1.0
"otadzbinski_front",1.0,1.0
"otadžbina",1.0,1.0
"otadžbina_dokumentarne",1.0,1.0
"otadžbinski",1.0,1.0
"otadžbinski_front",1.0,1.0
"otadžbinu",1.0,1.0
"otadžbinu_balkan",1.0,1.0
"otcepi",1.0,1.0
"otcepi_kosovo",1.0,1.0
"otcepili",1.0,1.0
"otcepili_kosovo",1.0,1.0
"otcepiti",1.0,1.0
"otcepiti_kosovo",1.0,1.0
"oteli",1.0,1.0
"oteli_tržišta",1.0,1.0
"oteraju",1.0,1.0
"oteraju_sve",1.0,1.0
"oterali",1.0,1.0
"oterali_su",1.0,1.0
"otete",1.0,1.0
"otete_teritorije",1.0,1.0
"oteto",1.0,1.0
"oteto_i",1.0,1.0
"otima",1.0,1.0
"otima_balkan",1.0,1.0
"otimaju",1.0,1.0
"otimaju_decu",1.0,1.0
"oti?i",1.0,1.0
"oti?i_u",1.0,1.0
"otkrijemo",1.0,1.0
"otkrijemo_istinu",1.0,1.0
"otkrio",1.0,2.0
"otkrio_istinu",1.0,1.0
"otkrio_po",1.0,1.0
"otkriva",1.0,1.0
"otkriva_pravu",1.0,1.0
"otmu",1.0,1.0
"otmu_vojvodinu",1.0,1.0
"otpor",1.0,2.0
"otpor_beznadju",1.0,1.0
"otpor_bezna?u",1.0,1.0
"otrovan",1.0,1.0
"otrovan_u",1.0,1.0
"otudjila",1.0,2.0
"otudjila_od",1.0,2.0
"otu?ila",1.0,1.0
"otu?ila_od",1.0,1.0
"otvori",1.0,1.0
"otvori_o?i",1.0,1.0
"ovde",1.0,1.0
"ovde_dokumentarne",1.0,1.0
"ovu_zemlju",1.0,1.0
"ozbiljan",1.0,1.0
"ozbiljan_iz",1.0,1.0
"ozbiljnih",1.0,1.0
"ozbiljnih_državnika",1.0,1.0
"ozbiljniji",1.0,1.0
"ozbiljniji_problemi",1.0,1.0
"ozbiljno",1.0,1.0
"ozbiljno_ugrozi",1.0,1.0
"o?ekuje",1.0,1.0
"o?ekuje_nas",1.0,1.0
"o?i_balkan",1.0,1.0
"o?istiti",1.0,1.0
"o?istiti_politi?ki",1.0,1.0
"o?uvala",1.0,1.0
"o?uvala_državnost",1.0,1.0
"oženi",1.0,1.0
"oženi_i",1.0,1.0
"oživljavanja",1.0,1.0
"oživljavanja_starih",1.0,1.0
"pad_popularnosti",1.0,1.0
"padne",1.0,1.0
"padne_kao",1.0,1.0
"painter",1.0,1.0
"painter_vladan",1.0,1.0
"pajkic",1.0,10.0
"pajkic_dramaturg",1.0,1.0
"pajkic_fdu",1.0,1.0
"pajkic_intervju",1.0,1.0
"pajkic_isidora",1.0,2.0
"pajkic_najnovije",1.0,1.0
"pajkic_nebojsa",1.0,1.0
"pajkic_o",1.0,1.0
"pajkic_profesor",1.0,1.0
"pajkic_scenarista",1.0,1.0
"pajki?",1.0,2.0
"pajki?_hapšenje",1.0,1.0
"pajki?_???????",1.0,1.0
"pakt",1.0,3.0
"pakt_aleksandar",1.0,1.0
"pakt_je",1.0,2.0
"pakta",1.0,1.0
"pakta_sa",1.0,1.0
"pandurevi?",1.0,1.0
"pandurevi?_vojska",1.0,1.0
"pandurovic",1.0,7.0
"pandurovic_general",1.0,1.0
"pandurovic_intervju",1.0,1.0
"pandurovic_najnovije",1.0,1.0
"pandurovic_republika",1.0,1.0
"pandurovic_srebrenica",1.0,1.0
"pandurovic_vinko",1.0,1.0
"pandurovic_vojska",1.0,1.0
"pandurovi?",1.0,1.0
"pandurovi?_???????",1.0,1.0
"panovic",1.0,1.0
"panovic_danas",1.0,1.0
"panovi?",1.0,2.0
"panovi?_na",1.0,1.0
"panovi?_?????",1.0,1.0
"pantic",1.0,2.0
"pantic_intervju",1.0,1.0
"pantic_milojko",1.0,1.0
"panti?",1.0,2.0
"panti?_sedam",1.0,1.0
"panti?_sportska",1.0,1.0
"pao_milosevic",1.0,1.0
"parade",1.0,1.0
"parade_dokumentarne",1.0,1.0
"paradigmu",1.0,1.0
"paradigmu_kle?anja",1.0,1.0
"paradoksa",1.0,1.0
"paradoksa_i",1.0,1.0
"paravojne",1.0,1.0
"paravojne_formacije",1.0,1.0
"parazitski",1.0,1.0
"parazitski_sistem",1.0,1.0
"pare",1.0,2.0
"pare_intervju",1.0,2.0
"pariz",1.0,2.0
"pariz_dragan",1.0,2.0
"paroski",1.0,7.0
"paroski_intervju",1.0,3.0
"paroski_najnovije",1.0,2.0
"paroski_srpski",1.0,2.0
"parovi",1.0,1.0
"parovi_juice",1.0,1.0
"parovic",1.0,7.0
"parovic_fajgelj",1.0,1.0
"parovic_intervju",1.0,1.0
"parovic_najnovije",1.0,1.0
"parovic_predsednik",1.0,1.0
"parovic_treca",1.0,1.0
"parovic_????????",1.0,2.0
"parovi?",1.0,4.0
"parovi?_miroslav",1.0,2.0
"parovi?_moja",1.0,1.0
"parovi?_naš",1.0,1.0
"paroški",1.0,4.0
"paroški_hrvati",1.0,1.0
"paroški_milan",1.0,2.0
"paroški_srpski",1.0,1.0
"partibrejkers",1.0,1.0
"partibrejkersi",1.0,1.0
"partibrejkersi_intervju",1.0,1.0
"partija",1.0,6.0
"partija_joska",1.0,1.0
"partija_ldp",1.0,1.0
"partija_partizani",1.0,1.0
"partija_socijalista",1.0,1.0
"partija_srbije",1.0,1.0
"partija_unuk",1.0,1.0
"partiji",1.0,1.0
"partiji_pokera",1.0,1.0
"partizan",1.0,2.0
"partizan_dusko",1.0,1.0
"partizan_zato",1.0,1.0
"partizani",1.0,2.0
"partizani_savezna",1.0,1.0
"partizani_u",1.0,1.0
"partizanima",1.0,4.0
"partizanima_bojan",1.0,1.0
"partizanima_istina",1.0,3.0
"pasti",1.0,2.0
"pasti_sa",1.0,2.0
"patkice",1.0,1.0
"patkice_da",1.0,1.0
"patnju",1.0,1.0
"patnju_sam",1.0,1.0
"patrijarhatu",1.0,2.0
"patrijarhatu_radikalni",1.0,1.0
"patriote",1.0,3.0
"patriote_balkan",1.0,2.0
"patriote_se",1.0,1.0
"patriotska",1.0,1.0
"patriotska_dužnost",1.0,1.0
"patriotski",1.0,1.0
"patriotski_blok",1.0,1.0
"pavel",1.0,9.0
"pavel_gubarev",1.0,9.0
"pavicevic",1.0,7.0
"pavicevic_grof",1.0,1.0
"pavicevic_intervju",1.0,2.0
"pavicevic_najnovije",1.0,1.0
"pavicevic_vlada",1.0,1.0
"pavicevic_vladimir",1.0,2.0
"pavi?evi?",1.0,7.0
"pavi?evi?_draža",1.0,1.0
"pavi?evi?_grof",1.0,2.0
"pavi?evi?_vojvoda",1.0,2.0
"pavi?evi?_vu?i?",1.0,1.0
"pavi?evi?_????????",1.0,1.0
"pavlovic",1.0,17.0
"pavlovic_bitcoin",1.0,1.0
"pavlovic_drustvene",1.0,2.0
"pavlovic_ethereum",1.0,1.0
"pavlovic_internet",1.0,2.0
"pavlovic_intervju",1.0,2.0
"pavlovic_marketing",1.0,2.0
"pavlovic_milenko",1.0,1.0
"pavlovic_najnovije",1.0,2.0
"pavlovic_nikola",1.0,2.0
"pavlovic_?????",1.0,2.0
"pavlovi?",1.0,4.0
"pavlovi?_bitcoin",1.0,1.0
"pavlovi?_istok",1.0,2.0
"pavlovi?_službe",1.0,1.0
"pazar",1.0,2.0
"pazar_muamer",1.0,2.0
"paštrik",1.0,1.0
"paštrik_karaula",1.0,1.0
"peca",1.0,1.0
"peca_popovic",1.0,1.0
"peder",1.0,4.0
"peder_marko",1.0,4.0
"pederi",1.0,2.0
"pederi_intervju",1.0,2.0
"pederu",1.0,1.0
"pederu_vucic",1.0,1.0
"pedofili",1.0,1.0
"pedofili_otimaju",1.0,1.0
"pejin",1.0,24.0
"pejin_hrt",1.0,3.0
"pejin_hrvati",1.0,5.0
"pejin_hrvatska",1.0,1.0
"pejin_intervju",1.0,4.0
"pejin_najnovije",1.0,2.0
"pejin_vukovar",1.0,3.0
"pejin_?????????",1.0,3.0
"pejin_?????",1.0,3.0
"pelevic",1.0,1.0
"pelevic_????????",1.0,1.0
"pelevi?",1.0,2.0
"pelevi?_arkan",1.0,1.0
"pelevi?_borislav",1.0,1.0
"pen_intervju",1.0,1.0
"pen_oslobodicemo",1.0,1.0
"pen_putin",1.0,1.0
"pernar",1.0,2.0
"pernar_vladari",1.0,1.0
"pernar_živi",1.0,1.0
"perspektive",1.0,1.0
"perspektive_dokumentarne",1.0,1.0
"perspektivu",1.0,1.0
"perspektivu_balkan",1.0,1.0
"peru",1.0,1.0
"peru_??????????",1.0,1.0
"pesma",1.0,1.0
"pesma_i",1.0,1.0
"petar",1.0,6.0
"petar_celik",1.0,2.0
"petar_?elik",1.0,4.0
"peti",1.0,8.0
"peti_oktobar",1.0,8.0
"petrovic",1.0,195.0
"petrovic_balkan",1.0,19.0
"petrovic_cirilica",1.0,8.0
"petrovic_danas",1.0,2.0
"petrovic_dragan",1.0,8.0
"petrovic_dragoljub",1.0,2.0
"petrovic_evropska",1.0,1.0
"petrovic_geopolitika",1.0,10.0
"petrovic_gusle",1.0,2.0
"petrovic_intervju",1.0,37.0
"petrovic_minuta",1.0,4.0
"petrovic_miroljub",1.0,16.0
"petrovic_najnovije",1.0,24.0
"petrovic_protest",1.0,1.0
"petrovic_putin",1.0,1.0
"petrovic_srbija",1.0,2.0
"petrovic_svet",1.0,12.0
"petrovic_vucic",1.0,11.0
"petrovic_vucicev",1.0,8.0
"petrovic_??",1.0,1.0
"petrovic_??????",1.0,11.0
"petrovic_?????",1.0,2.0
"petrovic_???????",1.0,13.0
"petrovi?",1.0,51.0
"petrovi?_bog",1.0,1.0
"petrovi?_cilj",1.0,1.0
"petrovi?_dobri",1.0,1.0
"petrovi?_dolaze",1.0,1.0
"petrovi?_dragan",1.0,11.0
"petrovi?_draza",1.0,2.0
"petrovi?_evropska",1.0,1.0
"petrovi?_intervju",1.0,1.0
"petrovi?_iza",1.0,1.0
"petrovi?_miroljub",1.0,12.0
"petrovi?_satanisti",1.0,1.0
"petrovi?_savez",1.0,1.0
"petrovi?_srbija",1.0,1.0
"petrovi?_srpski",1.0,1.0
"petrovi?_svet",1.0,1.0
"petrovi?_svetom",1.0,1.0
"petrovi?_tajna",1.0,1.0
"petrovi?_toni",1.0,1.0
"petrovi?_u",1.0,1.0
"petrovi?_vrhunac",1.0,1.0
"petrovi?_vu?i?",1.0,6.0
"petrovi?_vu?i?ev",1.0,2.0
"petrovi?_?ukanovi?",1.0,1.0
"petrusic",1.0,129.0
"petrusic_dominik",1.0,14.0
"petrusic_goli",1.0,14.0
"petrusic_intervju",1.0,30.0
"petrusic_jugoslav",1.0,14.0
"petrusic_maric",1.0,14.0
"petrusic_najnovije",1.0,14.0
"petrusic_rusenje",1.0,14.0
"petrusic_srbija",1.0,13.0
"petrusic_stevan",1.0,1.0
"petrusic_turska",1.0,1.0
"petruši?",1.0,28.0
"petruši?_evropi",1.0,1.0
"petruši?_izdajnici",1.0,1.0
"petruši?_mi",1.0,1.0
"petruši?_moramo",1.0,2.0
"petruši?_rušenje",1.0,1.0
"petruši?_srbija",1.0,3.0
"petruši?_srbiji",1.0,1.0
"petruši?_srebrenica",1.0,1.0
"petruši?_tenzije",1.0,1.0
"petruši?_u",1.0,1.0
"petruši?_ubistvo",1.0,1.0
"petruši?_????????",1.0,14.0
"pevac",1.0,1.0
"pevac_vlado",1.0,1.0
"pikaso",1.0,1.0
"pikaso_vladan",1.0,1.0
"pikasovog",1.0,1.0
"pikasovog_u?enika",1.0,1.0
"pink",1.0,4.0
"pink_marko",1.0,4.0
"pinku",1.0,1.0
"pinku_vlado",1.0,1.0
"pion",1.0,1.0
"pion_velikih",1.0,1.0
"piramide",1.0,1.0
"piramide_balkana",1.0,1.0
"pisac",1.0,10.0
"pisac_dejan",1.0,3.0
"pisac_intervju",1.0,3.0
"pisac_marko",1.0,3.0
"pisac_roberto",1.0,1.0
"pisces",1.0,1.0
"pisces_temnikov",1.0,1.0
"pitanje",1.0,1.0
"pitanje_života",1.0,1.0
"plan",1.0,1.0
"plan_za",1.0,1.0
"planeti",1.0,1.0
"planeti_balkan",1.0,1.0
"planirali",1.0,1.0
"planirali_etni?ko",1.0,1.0
"planove",1.0,1.0
"planove_i",1.0,1.0
"plasticni",1.0,1.0
"plasticni_hirurg",1.0,1.0
"platiti",1.0,1.0
"platiti_na",1.0,1.0
"player",1.0,4.0
"player_????",1.0,4.0
"pla?enike",1.0,1.0
"pla?enike_dokumentarne",1.0,1.0
"plaši",1.0,4.0
"plaši_balkan",1.0,1.0
"plaši_ni",1.0,1.0
"plaši_se",1.0,1.0
"plaši_ujedinjene",1.0,1.0
"plemeniti",1.0,6.0
"plemeniti_zmago",1.0,3.0
"plemeniti_?????",1.0,3.0
"plemstvo",1.0,1.0
"plemstvo_i",1.0,1.0
"pljacka",1.0,2.0
"pljacka_domagoj",1.0,2.0
"pljacku",1.0,1.0
"pljacku_drzave",1.0,1.0
"plja?ka",1.0,3.0
"plja?ka_i",1.0,1.0
